id,url,location,latitude,longitude,wolves,detections
190275853.0,https://inaturalist-open-data.s3.amazonaws.com/photos/190275853/original.jpeg,europe,44.7983334449,34.2406359877,1,1080 716 966 816
190276069.0,https://inaturalist-open-data.s3.amazonaws.com/photos/190276069/original.jpeg,europe,44.7983334449,34.2406359877,1,827 895 926 959
190276115.0,https://inaturalist-open-data.s3.amazonaws.com/photos/190276115/original.jpeg,europe,44.7983334449,34.2406359877,1,950 780 985 845
190276244.0,https://inaturalist-open-data.s3.amazonaws.com/photos/190276244/original.jpeg,europe,44.7983334449,34.2406359877,2,1321 930 1245 987 837 918 901 976
181777730.0,https://inaturalist-open-data.s3.amazonaws.com/photos/181777730/original.jpg,europe,51.0218344576,12.5550874065,1,321 612 411 706
181777734.0,https://inaturalist-open-data.s3.amazonaws.com/photos/181777734/original.jpg,europe,51.0218344576,12.5550874065,1,499 507 193 795
181777740.0,https://inaturalist-open-data.s3.amazonaws.com/photos/181777740/original.jpg,europe,51.0218344576,12.5550874065,1,217 875 562 661
180454476.0,https://static.inaturalist.org/photos/180454476/original.jpeg,europe,49.0742100674,13.4901873395,1,1051 820 858 587
180454487.0,https://static.inaturalist.org/photos/180454487/original.jpeg,europe,49.0742100674,13.4901873395,1,903 771 1221 526
180454494.0,https://static.inaturalist.org/photos/180454494/original.jpeg,europe,49.0742100674,13.4901873395,1,603 549 901 278
179960480.0,https://inaturalist-open-data.s3.amazonaws.com/photos/179960480/original.jpg,europe,43.2659754732,11.0305309397,1,732 531 1009 899
179960504.0,https://inaturalist-open-data.s3.amazonaws.com/photos/179960504/original.jpg,europe,43.2659754732,11.0305309397,1,1144 551 829 950
179960392.0,https://inaturalist-open-data.s3.amazonaws.com/photos/179960392/original.jpg,europe,43.2659754732,11.0305309397,1,933 625 658 472
178141901.0,https://inaturalist-open-data.s3.amazonaws.com/photos/178141901/original.jpg,europe,51.2973624723,14.5934070212,1,622 298 395 531
178141906.0,https://inaturalist-open-data.s3.amazonaws.com/photos/178141906/original.jpg,europe,51.2973624723,14.5934070212,1,445 307 529 374
178141910.0,https://inaturalist-open-data.s3.amazonaws.com/photos/178141910/original.jpg,europe,51.2973624723,14.5934070212,1,353 551 396 641
178141917.0,https://inaturalist-open-data.s3.amazonaws.com/photos/178141917/original.jpg,europe,51.2973624723,14.5934070212,1,660 226 418 475
177855254.0,https://inaturalist-open-data.s3.amazonaws.com/photos/177855254/original.jpeg,europe,52.2899013734,7.7113658084,1,301 559 461 642
176364029.0,https://inaturalist-open-data.s3.amazonaws.com/photos/176364029/original.jpg,europe,40.652743002,22.9286048878,1,743 525 1648 976
176364042.0,https://inaturalist-open-data.s3.amazonaws.com/photos/176364042/original.jpg,europe,40.652743002,22.9286048878,1,509 1002 1043 534
176364141.0,https://inaturalist-open-data.s3.amazonaws.com/photos/176364141/original.jpeg,europe,40.652743002,22.9286048878,1,577 1020 1077 439
176364146.0,https://inaturalist-open-data.s3.amazonaws.com/photos/176364146/original.jpeg,europe,40.652743002,22.9286048878,1,492 252 759 601
176364158.0,https://inaturalist-open-data.s3.amazonaws.com/photos/176364158/original.jpeg,europe,40.652743002,22.9286048878,1,579 411 1816 1114
176364170.0,https://inaturalist-open-data.s3.amazonaws.com/photos/176364170/original.jpeg,europe,40.652743002,22.9286048878,1,493 389 1863 1041
175816633.0,https://inaturalist-open-data.s3.amazonaws.com/photos/175816633/original.jpeg,europe,44.396288817,11.1421208,1,355 355 613 1034
175826248.0,https://inaturalist-open-data.s3.amazonaws.com/photos/175826248/original.jpeg,europe,44.396288817,11.1421208,1,211 332 643 1036
175826253.0,https://inaturalist-open-data.s3.amazonaws.com/photos/175826253/original.jpeg,europe,44.396288817,11.1421208,1,200 539 866 1044
175826250.0,https://inaturalist-open-data.s3.amazonaws.com/photos/175826250/original.jpeg,europe,44.396288817,11.1421208,1,655 668 382 210
170320849.0,https://inaturalist-open-data.s3.amazonaws.com/photos/170320849/original.jpeg,europe,46.5516794,24.5934768,1,1740 866 317 495
170320861.0,https://inaturalist-open-data.s3.amazonaws.com/photos/170320861/original.jpeg,europe,46.5516794,24.5934768,1,3 1159 1437 443
170320870.0,https://inaturalist-open-data.s3.amazonaws.com/photos/170320870/original.jpeg,europe,46.5516794,24.5934768,1,70 1256 1796 363
169356324.0,https://inaturalist-open-data.s3.amazonaws.com/photos/169356324/original.jpeg,europe,51.6238958105,29.9378600781,1,956 637 1164 805
169354229.0,https://inaturalist-open-data.s3.amazonaws.com/photos/169354229/original.jpeg,europe,51.6368147836,29.9026070454,1,1211 756 980 653
169355145.0,https://inaturalist-open-data.s3.amazonaws.com/photos/169355145/original.jpeg,europe,51.6368147836,29.9026070454,1,1035 630 1180 792
166664590.0,https://inaturalist-open-data.s3.amazonaws.com/photos/166664590/original.jpeg,europe,44.9371398954,6.8271325708,1,44 250 322 98
166664608.0,https://inaturalist-open-data.s3.amazonaws.com/photos/166664608/original.jpeg,europe,44.9371398954,6.8271325708,1,95 241 328 105
163256576.0,https://static.inaturalist.org/photos/163256576/original.jpg,europe,51.5634118683,30.0776902312,1,291 648 889 205
163256580.0,https://static.inaturalist.org/photos/163256580/original.jpg,europe,51.5634118683,30.0776902312,1,468 595 742 316
161508698.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161508698/original.jpeg,europe,45.1454133608,8.9606872373,1,1002 635 605 424
161508708.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161508708/original.jpeg,europe,45.1454133608,8.9606872373,1,886 567 988 635
161079971.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161079971/original.jpg,europe,42.2631949024,-8.3056126753,1,384 984 840 631
161080334.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161080334/original.jpeg,europe,42.2631949024,-8.3056126753,1,672 1231 1373 782
161080786.0,https://inaturalist-open-data.s3.amazonaws.com/photos/161080786/original.jpeg,europe,42.2631949024,-8.3056126753,1,612 1138 976 843
139003121.0,https://static.inaturalist.org/photos/139003121/original.jpeg,europe,42.0314654092,-6.5780903467,1,377 1122 914 696
139015391.0,https://static.inaturalist.org/photos/139015391/original.jpeg,europe,42.0314654092,-6.5780903467,1,681 763 1144 500
133082017.0,https://inaturalist-open-data.s3.amazonaws.com/photos/133082017/original.jpeg,europe,51.0058446739,17.0925761782,2,679 283 805 507 7 1641 648 859
133082022.0,https://inaturalist-open-data.s3.amazonaws.com/photos/133082022/original.jpeg,europe,51.0058446739,17.0925761782,1,59 1244 787 715
132423492.0,https://inaturalist-open-data.s3.amazonaws.com/photos/132423492/original.jpeg,europe,41.6940513448,-8.1637573669,1,940 342 1063 558
122508286.0,https://static.inaturalist.org/photos/122508286/original.jpg,europe,49.9414236662,24.1647918931,1,1178 863 932 1168
122508294.0,https://static.inaturalist.org/photos/122508294/original.jpg,europe,49.9414236662,24.1647918931,1,527 707 1212 1068
119632664.0,https://static.inaturalist.org/photos/119632664/original.jpg,europe,45.7084871136,11.066497064,1,482 1100 766 945
115891843.0,https://static.inaturalist.org/photos/115891843/original.jpeg,europe,63.8549370833,26.4360564364,1,620 253 684 392
115891849.0,https://static.inaturalist.org/photos/115891849/original.jpeg,europe,63.8549370833,26.4360564364,1,372 393 249 492
114945958.0,https://inaturalist-open-data.s3.amazonaws.com/photos/114945958/original.jpg,europe,52.7578193863,23.6620778974,1,887 708 524 947
114946412.0,https://inaturalist-open-data.s3.amazonaws.com/photos/114946412/original.jpg,europe,52.7578193863,23.6620778974,1,1008 672 671 914
